R4_3,1,j_30998,1,Terminated,452983,452986,100,0.49,
R1_3,1,j_30998,1,Terminated,452983,452986,100,0.49,
M12,1,j_30998,1,Terminated,452983,452987,100,0.3,
R13_12,1,j_30998,1,Terminated,452983,452987,100,0.49,
R5_4,1,j_30998,1,Terminated,452983,452987,100,0.39,
J2_1_12,3,j_30998,1,Terminated,452983,452987,100,0.59,
M10_7_9,7,j_30998,1,Terminated,452983,452993,100,0.3,
R11_10,7,j_30998,1,Terminated,452983,452996,100,0.49,
J14_5_11_13,9,j_30998,1,Terminated,452983,452997,100,0.59,
R16_15,9,j_30998,1,Terminated,452983,452998,100,0.49,
R15_14,9,j_30998,1,Terminated,452983,452998,100,0.49,
R18_17,1,j_30998,1,Terminated,452983,452998,100,0.39,
J17_2_16,13,j_30998,1,Terminated,452983,452998,100,0.59,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_6672,6,Terminated,452988,452991,10,0.05,
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_6672,6,Terminated,452988,452995,30,0.05,
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_6672,6,Terminated,452988,453315,5,0.03,
M1,179,j_9600,1,Terminated,452993,453003,100,0.3,
M2,3,j_9600,1,Terminated,452993,453007,100,0.3,
M3,239,j_9600,1,Terminated,452993,453007,100,0.3,
R5_4,421,j_9600,1,Terminated,452993,453029,100,0.49,
R6_5,1,j_9600,1,Terminated,452993,453029,100,0.39,
J4_1_2_3,421,j_9600,1,Terminated,452993,453041,100,0.59,
M3,1,j_27540,1,Terminated,453115,453115,50,0.2,
M2,1,j_27540,1,Terminated,453115,453116,50,0.2,
M1,1,j_27540,1,Terminated,453115,453117,50,0.2,
J4_1_2_3,1,j_27540,1,Terminated,453115,453118,50,0.2,
M1,1,j_23741,1,Terminated,453194,453198,50,0.2,
M2,1,j_23741,1,Terminated,453194,453198,50,0.2,
J3_1_2,1,j_23741,1,Terminated,453194,453201,50,0.2,
R4_3,1,j_23741,1,Terminated,453194,453360,50,0.2,
R5_4,1,j_23741,1,Terminated,453194,453362,50,0.2,
M6_5,1,j_23741,1,Terminated,453194,453367,50,0.2,
R7_6,1,j_23741,1,Terminated,453194,453371,50,0.2,
task_NzQ3MjEzNzg0MzE5NDE5NzM1Mg==,1,j_3670,3,Terminated,453252,453573,100,1.53,
M1,1,j_12257,1,Terminated,453371,453375,100,0.3,
R2_1,1,j_12257,1,Terminated,453375,453579,100,0.39,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_3416,6,Terminated,453396,453399,10,0.05,
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,2,j_3416,6,Terminated,453396,453425,30,0.05,
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_3416,6,Terminated,453396,453429,5,0.03,
MergeTask,1,j_27555,1,Terminated,453438,453441,100,0.1,
M1,1,j_12382,1,Terminated,453491,453492,50,0.2,
R2_1,1,j_12382,1,Terminated,453491,453492,50,0.2,
R3_2,1,j_12382,1,Terminated,453491,453493,50,0.2,
M5,2,j_12382,1,Terminated,453491,453497,50,0.3,
M6,22,j_12382,1,Terminated,453491,453662,50,0.59,
M4_3_5_6,25,j_12382,1,Terminated,453491,453728,50,0.39,
M5,683,j_24540,1,Terminated,453519,453574,50,0.59,
M3,37,j_24540,1,Terminated,453519,453575,50,0.39,
M1,135,j_24540,1,Terminated,453519,453591,50,0.39,
R6_5,49,j_24540,1,Terminated,453519,453623,50,0.39,
R2_5,61,j_24540,1,Terminated,453519,453626,50,0.39,
R4_3,11,j_24540,1,Terminated,453519,453676,50,0.39,
J7_4_6,25,j_24540,1,Terminated,453519,453754,50,0.39,
R8_7,11,j_24540,1,Terminated,453519,453820,50,0.39,
J9_2_8,1,j_24540,1,Terminated,453519,453900,50,0.39,
J10_1_9,103,j_24540,1,Terminated,453519,453963,50,0.39,
M2,49,j_19900,1,Terminated,453531,453536,50,0.2,
M1,11,j_19900,1,Terminated,453531,453564,50,0.39,
J3_1_2,1,j_19900,1,Terminated,453531,453653,50,0.39,
M1,4,j_11691,1,Terminated,453548,453553,100,0.2,
M1,1,j_17079,1,Terminated,453627,453645,50,0.3,
R3_2,1,j_12068,1,Terminated,453660,453677,50,0.2,
R5_4,1,j_12068,1,Terminated,453660,453733,50,0.2,
R6_1_5,1,j_12068,1,Terminated,453660,453744,50,0.2,
M1,1,j_12068,1,Terminated,453661,453670,50,0.2,
M2,1,j_12068,1,Terminated,453661,453670,50,0.2,
M4_3,5,j_12068,1,Terminated,453661,453712,50,0.39,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_33222,6,Terminated,453663,453672,10,0.05,
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_33222,6,Terminated,453663,453690,5,0.03,
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_33222,6,Terminated,453664,453682,30,0.05,
R3_2,1,j_13559,1,Terminated,453773,453791,50,0.2,
J4_1_3,1,j_13559,1,Terminated,453773,455016,50,0.2,
R5_4,1,j_13559,1,Terminated,453773,455020,50,0.2,
M2,1,j_13559,1,Terminated,453774,453778,50,0.2,
M1,115,j_13559,1,Terminated,453774,454993,50,0.39,
M1,329,j_16744,1,Terminated,453843,453918,50,0.59,
R3_1_2,67,j_16744,1,Terminated,453843,454568,50,0.39,
M2,2674,j_16744,1,Terminated,453844,454440,50,0.59,
R5_4,1,j_19620,1,Terminated,453847,454141,50,0.2,
R7_6,1,j_19620,1,Terminated,453847,454676,50,0.2,
J8_5_7,1,j_19620,1,Terminated,453847,454686,50,0.2,
R2_1,1,j_19620,1,Terminated,453847,454794,50,0.2,
R3_2,1,j_19620,1,Terminated,453847,454801,50,0.2,
J9_3_8,1,j_19620,1,Terminated,453847,454813,50,0.2,
J11_9_10,311,j_19620,1,Terminated,453847,454878,50,0.39,
M10,462,j_19620,1,Terminated,453848,454094,50,0.49,
M4,865,j_19620,1,Terminated,453848,454113,50,0.39,
M1,763,j_19620,1,Terminated,453848,454786,50,0.39,
M6,2844,j_19620,1,Terminated,453849,454666,50,0.59,
M1,2,j_34435,1,Terminated,453947,453969,50,0.3,
R2_1,1,j_34435,1,Terminated,453947,454081,50,0.3,
R3_2,1,j_34435,1,Terminated,453947,454176,50,0.2,
M1,220,j_4603,1,Terminated,453988,454127,50,0.39,
M2,1,j_32617,1,Terminated,453995,454088,50,0.2,
M1,1,j_32617,1,Terminated,453995,454379,50,0.2,
J3_1_2,1,j_32617,1,Terminated,453995,454707,50,0.2,
R4_3,1,j_32617,1,Terminated,453995,454991,50,0.2,
R5_4,1,j_32617,1,Terminated,453995,454995,50,0.2,
M6_5,1,j_32617,1,Terminated,453995,455011,50,0.2,
R7_6,1,j_32617,1,Terminated,453995,455016,50,0.2,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_33098,6,Terminated,454179,454760,10,0.05,
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_33098,6,Terminated,454179,454903,30,0.05,
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_33098,6,Terminated,454179,455053,5,0.03,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_25758,6,Terminated,454189,454382,10,0.05,
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_25758,6,Terminated,454189,454479,30,0.05,
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_25758,6,Terminated,454189,454870,5,0.03,
M1,14,j_27682,1,Terminated,454203,454243,100,0.3,
R2_1,5,j_27682,1,Terminated,454203,454244,100,0.49,
R3_2,5,j_27682,1,Terminated,454203,454245,100,0.39,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_24380,6,Terminated,454235,454242,10,0.05,
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_24380,6,Terminated,454235,454254,30,0.05,
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_24380,6,Terminated,454236,454278,5,0.03,
MergeTask,1,j_32363,1,Terminated,454394,454462,100,0.1,
M1,6,j_17279,1,Terminated,454440,454441,50,0.2,
R2_1,1,j_17279,1,Terminated,454440,454441,50,0.2,
M1,1,j_25882,1,Terminated,454600,454601,50,0.2,
R2_1,1,j_25882,1,Terminated,454600,454604,50,0.2,
J15_10_14,25,j_19249,1,Terminated,454623,455048,50,0.39,
J16_2_3_5_9_15,3,j_19249,1,Terminated,454623,455132,50,0.39,
M6,1,j_19249,1,Terminated,454624,454628,50,0.2,
M8,6,j_19249,1,Terminated,454624,454630,50,0.2,
M11,1,j_19249,1,Terminated,454624,454632,50,0.2,
R12_11,1,j_19249,1,Terminated,454624,454636,50,0.2,
R13_12,1,j_19249,1,Terminated,454624,454641,50,0.2,
M10,150,j_19249,1,Terminated,454624,454668,50,0.3,
M1,1,j_19249,1,Terminated,454624,454795,50,0.2,
R2_1,1,j_19249,1,Terminated,454624,454800,50,0.2,
R7_6,1,j_19249,1,Terminated,454624,454894,50,0.2,
J9_7_8,1,j_19249,1,Terminated,454624,454914,50,0.2,
R3_11,1,j_19249,1,Terminated,454624,454982,50,0.2,
M14_13,3,j_19249,1,Terminated,454624,455021,50,0.39,
M4,1,j_19249,1,Terminated,454624,455028,50,0.2,
R5_4,1,j_19249,1,Terminated,454624,455033,50,0.2,
M2,332,j_2929,1,Terminated,454804,454826,100,0.3,
M3,9,j_2929,1,Terminated,454804,454828,100,0.3,
M1,5,j_2929,1,Terminated,454804,454867,100,0.3,
J4_1_2_3,347,j_2929,1,Terminated,454804,454884,100,0.49,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_16673,6,Terminated,454905,454909,10,0.05,
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,49,j_16673,6,Terminated,454905,454989,30,0.05,
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_16673,6,Terminated,454905,455001,5,0.03,
M1,1,j_6520,1,Terminated,455009,455010,50,0.2,
M2,1,j_6520,1,Terminated,455009,455011,50,0.2,
J3_1_2,1,j_6520,1,Terminated,455009,455011,50,0.2,
R4_3,1,j_6520,1,Terminated,455009,455012,50,0.2,
task_OTg1NjA1OTIxMzA4ODkxNg==,1,j_12984,8,Terminated,455094,455100,100,0.59,
M1,1,j_31311,1,Terminated,455130,455136,50,0.2,
task_LTM1MDg2NzQ2MzE3ODcwMzc0NTM=,20,j_3543,8,Terminated,455132,455458,200,0.59,
task_LTM1MDg2NzQ2MzE3ODcwMzc0NTU=,341,j_3543,8,Terminated,455132,455480,200,0.59,
task_ODYzMjgxNTM3NDQ2NzUwMjQxMg==,229,j_3543,8,Terminated,455132,456591,200,0.79,
task_ODYzMjgxNjM3NDU5NTUwMjc5MA==,229,j_3543,8,Terminated,455132,457555,200,0.79,
task_LTM1MDg2NzQ2MzE3ODcwMzc0NTQ=,323,j_3543,8,Terminated,455133,455676,200,0.59,
task_ODg3NTU4NTE3NDcxODA4NjA5Ng==,40,j_23657,3,Terminated,455220,455353,100,0.39,
M1,4,j_16575,1,Terminated,455281,455292,50,0.39,
M1,1,j_20825,1,Terminated,455318,455398,100,0.3,
M4,1,j_26907,1,Terminated,455395,455396,50,0.2,
M3_2,1,j_26907,1,Terminated,455395,455396,50,0.2,
R2_1,1,j_26907,1,Terminated,455395,455396,50,0.2,
M1,1,j_26907,1,Terminated,455395,455396,50,0.2,
J5_2_4,1,j_26907,1,Terminated,455395,455396,50,0.2,
R2_1,1,j_20825,1,Terminated,455399,455405,100,0.39,
M1,1,j_30737,1,Terminated,455431,455431,100,0.3,
R2_1,1,j_30737,1,Terminated,455431,455431,100,0.39,
M1,48,j_23332,1,Terminated,455461,455465,100,0.3,
R2_1,17,j_23332,1,Terminated,455461,455466,100,0.59,
M1,1,j_21738,1,Terminated,455548,455548,50,0.2,
M1,1,j_17064,1,Terminated,455551,455552,100,0.3,
R2_1,1,j_17064,1,Terminated,455551,455552,100,0.39,
M1,15,j_32947,1,Terminated,455573,455852,50,0.39,
R2_1,1,j_32947,1,Terminated,455573,455856,50,0.2,
M4,1,j_13660,1,Terminated,455577,455578,50,0.2,
M1,1,j_13660,1,Terminated,455577,455579,50,0.2,
R2_1,1,j_13660,1,Terminated,455577,455579,50,0.2,
M3_2,3,j_13660,1,Terminated,455577,455590,50,0.3,
J5_3_4,1,j_13660,1,Terminated,455577,455590,50,0.2,
R3_2,1,j_20617,1,Terminated,455607,455608,50,0.2,
M1,1,j_20617,1,Terminated,455607,455608,50,0.2,
R2_1,1,j_20617,1,Terminated,455607,455608,50,0.2,
M2,1,j_11392,1,Terminated,455617,455671,50,0.2,
M7,7,j_11392,1,Terminated,455617,455689,50,0.2,
R8_7,1,j_11392,1,Terminated,455617,455701,50,0.2,
R3_2,1,j_11392,1,Terminated,455617,455714,50,0.2,
R4_3,1,j_11392,1,Terminated,455617,455718,50,0.2,
M5,1,j_11392,1,Terminated,455617,456178,50,0.59,
R6_5,1,j_11392,1,Terminated,455617,456581,50,0.49,
J9_6_8,1,j_11392,1,Terminated,455617,456653,50,0.3,
R10_9,1,j_11392,1,Terminated,455617,456663,50,0.2,
R11_10,1,j_11392,1,Terminated,455617,456671,50,0.2,
J12_4_11,1,j_11392,1,Terminated,455617,456692,50,0.2,
J13_1_12,865,j_11392,1,Terminated,455617,456882,50,0.39,
M1,1594,j_11392,1,Terminated,455618,455770,50,0.59,
MergeTask,1,j_20865,1,Terminated,455709,455726,100,0.1,
M1,1,j_19739,1,Terminated,455842,455842,100,0.3,
R2_1,1,j_19739,1,Terminated,455842,455843,100,0.39,
MergeTask,1,j_20775,1,Terminated,455859,455896,100,0.1,
M1,1,j_32354,1,Terminated,455883,455888,50,0.2,
R2_1,1,j_32354,1,Terminated,455883,455889,50,0.2,
M1,1,j_129,1,Terminated,455911,455918,100,0.3,
R2_1,1,j_129,1,Terminated,455918,455925,100,0.39,
M3_2,2223,j_129,1,Terminated,455926,455963,100,0.2,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_13961,6,Terminated,455929,456036,10,0.05,
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_13961,6,Terminated,455929,456203,30,0.05,
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_13961,6,Terminated,455930,456206,5,0.03,
R2_1,1,j_34303,1,Terminated,455950,455951,50,0.2,
M1,1,j_34303,1,Terminated,455950,455952,50,0.2,
M3,165,j_34303,1,Terminated,455950,456009,50,0.39,
J4_2_3,9,j_34303,1,Terminated,455950,456022,50,0.39,
M1,1,j_25694,1,Terminated,455974,455979,100,0.3,
R2_1,1,j_25694,1,Terminated,455980,456018,100,0.49,
R3_2,1,j_25694,1,Terminated,456018,456053,100,0.49,
R4_3,1,j_25694,1,Terminated,456053,456083,100,0.39,
M5_4,371,j_25694,1,Terminated,456083,456238,100,0.3,
M3,1,j_26692,1,Terminated,456216,456216,50,0.2,
M1,1,j_26692,1,Terminated,456216,456216,50,0.2,
R4_3,1,j_26692,1,Terminated,456216,456217,50,0.2,
R2_1,1,j_26692,1,Terminated,456216,456218,50,0.2,
R6_5,371,j_25694,1,Terminated,456238,456304,100,0.49,
M1,1,j_22866,1,Terminated,456259,456268,100,0.3,
R2_1,1,j_22866,1,Terminated,456259,456269,100,0.39,
R7_6,371,j_25694,1,Terminated,456305,456762,100,0.39,
M3,1,j_33741,1,Terminated,456320,456340,50,0.2,
R4_3,13,j_33741,1,Terminated,456320,456349,50,0.2,
M8,24,j_33741,1,Terminated,456320,456534,50,0.39,
R5_8,13,j_33741,1,Terminated,456320,456541,50,0.3,
R9_8,13,j_33741,1,Terminated,456320,456541,50,0.2,
J6_4_5,13,j_33741,1,Terminated,456320,456550,50,0.2,
M1,438,j_33741,1,Terminated,456320,458125,50,0.59,
R2_1,757,j_33741,1,Terminated,456320,458156,50,0.3,
J7_2_6,85,j_33741,1,Terminated,456320,458169,50,0.2,
J10_7_9,13,j_33741,1,Terminated,456320,458179,50,0.2,
M1,1,j_15834,1,Terminated,456327,456332,50,0.3,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_772,6,Terminated,456413,456426,10,0.05,
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,101,j_772,6,Terminated,456413,456670,30,0.05,
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_772,6,Terminated,456413,456693,5,0.03,
M1,1,j_16456,1,Terminated,456421,456422,50,0.2,
M1,2,j_5109,1,Terminated,456450,456458,100,0.2,
M3,3,j_13838,1,Terminated,456534,456540,100,0.3,
R4_3,3,j_13838,1,Terminated,456534,456541,100,0.49,
M1,22,j_13838,1,Terminated,456534,456552,100,0.3,
R2_1,9,j_13838,1,Terminated,456534,456580,100,0.49,
J5_2_4,13,j_13838,1,Terminated,456534,456590,100,0.59,
R6_5,13,j_13838,1,Terminated,456534,456591,100,0.49,
R7_6,1,j_13838,1,Terminated,456534,456591,100,0.39,
task_OTg1NjA1OTIxMzA4ODkxNg==,1,j_27363,8,Terminated,456575,456608,200,0.59,
M1,4,j_16036,1,Terminated,456577,456601,50,0.39,
M1,1,j_5476,1,Terminated,456667,456672,50,0.2,
R2_1,1,j_5476,1,Terminated,456667,456680,50,0.2,
M3,10,j_5476,1,Terminated,456667,456926,50,0.59,
J7_4_6,33,j_5476,1,Terminated,456667,457400,50,0.49,
J9_2_8,1,j_5476,1,Terminated,456667,457517,50,0.2,
M5,538,j_5476,1,Terminated,456668,456819,50,0.39,
R6_5,17,j_5476,1,Terminated,456668,456977,50,0.49,
R4_3,7,j_5476,1,Terminated,456668,457125,50,0.49,
R8_7,15,j_5476,1,Terminated,456668,457506,50,0.39,
M1,2,j_2308,1,Terminated,456686,456893,100,0.49,
R2_1,30,j_2308,1,Terminated,456686,456915,100,0.39,
MergeTask,2,j_19640,1,Terminated,456778,456817,100,0.1,
M6,1,j_20027,1,Terminated,456896,456900,50,0.2,
M12,1,j_20027,1,Terminated,456896,456902,50,0.2,
M13,1,j_20027,1,Terminated,456896,456904,50,0.2,
M8,1,j_20027,1,Terminated,456896,456904,50,0.2,
M14,2,j_20027,1,Terminated,456896,456913,50,0.39,
J9_12_14,3,j_20027,1,Terminated,456896,456920,50,0.2,
M7,4,j_20027,1,Terminated,456896,456936,50,0.39,
J15_13_14,3,j_20027,1,Terminated,456896,456940,50,0.2,
J1_7_8_14,3,j_20027,1,Terminated,456896,456943,50,0.3,
J16_12_15,3,j_20027,1,Terminated,456896,456951,50,0.2,
R2_1,3,j_20027,1,Terminated,456896,456951,50,0.2,
R3_2,3,j_20027,1,Terminated,456896,456970,50,0.2,
J10_7_8_9,3,j_20027,1,Terminated,456896,456975,50,0.39,
J4_7_14,3,j_20027,1,Terminated,456896,456978,50,0.3,
R11_10,3,j_20027,1,Terminated,456896,456982,50,0.2,
R5_4,3,j_20027,1,Terminated,456896,456986,50,0.2,
J17_3_5_6_11_12_16,3,j_20027,1,Terminated,456896,456996,50,0.2,
R3_2,1,j_29077,1,Terminated,456947,456948,50,0.2,
M2,1,j_29077,1,Terminated,456947,456948,50,0.2,
R1_2,1,j_29077,1,Terminated,456947,456948,50,0.2,
J5_4,1,j_29077,1,Terminated,456947,456949,50,0.2,
R6_5,1,j_29077,1,Terminated,456947,456949,50,0.2,
M4_1_3,3,j_29077,1,Terminated,456947,456949,50,0.2,
M1,1,j_18333,1,Terminated,457082,457089,50,0.2,
M2,20,j_20377,1,Terminated,457136,457161,50,0.39,
M1,31,j_20377,1,Terminated,457136,457184,50,0.49,
R3_1_2,63,j_20377,1,Terminated,457136,457240,50,0.39,
M1,1,j_639,1,Terminated,457167,457175,50,0.2,
R2_1,1,j_639,1,Terminated,457167,457181,50,0.2,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_33360,6,Terminated,457252,457258,10,0.05,
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_33360,6,Terminated,457252,457268,30,0.05,
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_33360,6,Terminated,457252,457308,5,0.03,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_32505,6,Terminated,457309,457357,10,0.05,
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,85,j_32505,6,Terminated,457309,457583,30,0.05,
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_32505,6,Terminated,457309,457598,5,0.03,
M2,4,j_19705,1,Terminated,457315,457323,100,0.3,
M1,1,j_19705,1,Terminated,457315,457328,100,0.3,
M4,6,j_19705,1,Terminated,457315,457332,100,0.3,
M3,1,j_19705,1,Terminated,457315,457341,100,0.3,
MergeTask,1,j_3524,1,Terminated,457321,457333,100,0.1,
R5_4,1,j_19705,1,Terminated,457333,457341,100,0.49,
J6_2_3_5,1,j_19705,1,Terminated,457342,457373,100,0.59,
J7_1_6,1,j_19705,1,Terminated,457374,457394,100,0.59,
R8_7,1,j_19705,1,Terminated,457394,457401,100,0.49,
M1,1,j_3440,1,Terminated,457398,457412,50,0.2,
R9_8,1,j_19705,1,Terminated,457401,457407,100,0.39,
M1,24,j_29843,1,Terminated,457417,457603,50,0.49,
R2_1,53,j_29843,1,Terminated,457417,457765,50,0.39,
M1,1,j_21284,1,Terminated,457435,457446,100,0.3,
M4,85,j_21284,1,Terminated,457435,457451,100,0.3,
R6_5,1,j_21284,1,Terminated,457435,457451,100,0.39,
R5_4,85,j_21284,1,Terminated,457435,457451,100,0.49,
M3,97,j_21284,1,Terminated,457435,457464,100,0.3,
M2,1,j_21284,1,Terminated,457435,457464,100,0.35,
M7_6,85,j_21284,1,Terminated,457435,457466,100,0.35,
J8_3_7,183,j_21284,1,Terminated,457435,457474,100,0.59,
J9_3_8,281,j_21284,1,Terminated,457435,457479,100,0.59,
J10_2_9,283,j_21284,1,Terminated,457435,457482,100,0.59,
J11_1_10,285,j_21284,1,Terminated,457435,457485,100,0.49,
M1,1,j_24601,1,Terminated,457446,457456,50,0.2,
R2_1,1,j_24601,1,Terminated,457446,457456,50,0.2,
R6_1,1,j_24601,1,Terminated,457446,457457,50,0.2,
M3,43,j_24601,1,Terminated,457446,457510,50,0.39,
R7_3,15,j_24601,1,Terminated,457446,457539,50,0.39,
R4_3,15,j_24601,1,Terminated,457446,457563,50,0.39,
J8_6_7,9,j_24601,1,Terminated,457446,457573,50,0.39,
J5_2_4,9,j_24601,1,Terminated,457446,457602,50,0.39,
M1,230,j_1697,1,Terminated,457488,457523,50,0.39,
R2_1,1,j_1697,1,Terminated,457488,457529,50,0.3,
M8,54,j_22139,1,Terminated,457535,457750,50,0.39,
R3_8,1,j_22139,1,Terminated,457535,457780,50,0.2,
R1_8,1,j_22139,1,Terminated,457535,457785,50,0.2,
R2_8,1,j_22139,1,Terminated,457535,457787,50,0.2,
R4_8,1,j_22139,1,Terminated,457535,457787,50,0.2,
R5_8,1,j_22139,1,Terminated,457535,457790,50,0.2,
R6_8,1,j_22139,1,Terminated,457535,457893,50,0.2,
R9_8,1,j_22139,1,Terminated,457535,457910,50,0.39,
R7_8,1,j_22139,1,Terminated,457535,457986,50,0.39,
M10_1_2_3_4_5_6_7_9,61,j_22139,1,Terminated,457535,458156,50,0.39,
M2,1,j_30627,1,Terminated,457560,457561,100,0.3,
M3,1,j_30627,1,Terminated,457560,457561,100,0.3,
M1,1,j_30627,1,Terminated,457560,457561,100,0.3,
J4_1_2_3,3,j_30627,1,Terminated,457560,457564,100,0.49,
M1,1,j_17395,1,Terminated,457560,457565,50,0.2,
R2_1,1,j_17395,1,Terminated,457560,457568,50,0.2,
M1,1,j_9443,1,Terminated,457562,457569,50,0.39,
R3_2,1,j_34566,1,Terminated,457584,457591,100,0.39,
R2_1,1,j_34566,1,Terminated,457584,457591,100,0.49,
M1,1,j_34566,1,Terminated,457584,457591,100,0.3,
M1,1,j_13855,1,Terminated,457615,457624,100,0.2,
M1,14,j_28096,1,Terminated,457639,457679,50,0.39,
M1,1,j_20629,1,Terminated,457741,457755,50,0.39,
M5,1,j_5372,1,Terminated,457753,457754,100,0.3,
M1,1,j_5372,1,Terminated,457753,457754,100,0.3,
M11,1,j_5372,1,Terminated,457753,457754,100,0.3,
R10_9,1,j_5372,1,Terminated,457753,457755,100,0.49,
R2_1,1,j_5372,1,Terminated,457753,457755,100,0.39,
M8,1,j_5372,1,Terminated,457753,457755,100,0.3,
R9_8,1,j_5372,1,Terminated,457753,457755,100,0.49,
R7_6,3,j_5372,1,Terminated,457753,457786,100,0.49,
R3_6,3,j_5372,1,Terminated,457753,457786,100,0.49,
M6,3,j_5372,1,Terminated,457753,457786,100,0.3,
R4_3,1,j_5372,1,Terminated,457753,457788,100,0.39,
J12_2_4_5_7_10_11,9,j_5372,1,Terminated,457753,457790,100,0.49,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_24379,6,Terminated,457833,457838,10,0.05,
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_24379,6,Terminated,457833,457898,30,0.05,
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_24379,6,Terminated,457834,457907,5,0.03,
M1,28,j_19196,1,Terminated,457855,457860,50,0.2,
R2_1,1,j_19196,1,Terminated,457855,457862,50,0.2,
M6,1,j_243,1,Terminated,457873,457899,50,0.3,
M2,2,j_243,1,Terminated,457873,458010,50,0.49,
J4_2_3,3,j_243,1,Terminated,457873,458051,50,0.39,
M1,17,j_243,1,Terminated,457873,458136,50,0.39,
J5_1_4,3,j_243,1,Terminated,457873,458173,50,0.39,
J7_5_6,1,j_243,1,Terminated,457873,458184,50,0.2,
M3,947,j_243,1,Terminated,457874,457936,50,0.59,
M1,1,j_21755,1,Terminated,457940,457944,50,0.39,
M1,121,j_24699,1,Terminated,457999,458024,100,0.3,
R2_1,41,j_24699,1,Terminated,457999,458026,100,0.39,
M1,1,j_23023,1,Terminated,458038,458043,50,0.2,
M5,4,j_23023,1,Terminated,458038,458129,50,0.59,
R6_5,19,j_23023,1,Terminated,458038,458132,50,0.39,
R7_6,1,j_23023,1,Terminated,458038,458132,50,0.2,
R3_2,11,j_23023,1,Terminated,458038,458142,50,0.39,
R4_3,1,j_23023,1,Terminated,458038,458142,50,0.2,
M2,1,j_23023,1,Terminated,458038,458142,50,0.59,
J8_1_4_7,3,j_23023,1,Terminated,458038,458143,50,0.2,
M2,1,j_9756,1,Terminated,458087,458105,100,0.3,
J3_1_2,3,j_9756,1,Terminated,458087,458106,100,0.49,
M1,1,j_9756,1,Terminated,458087,458106,100,0.3,
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_32215,6,Terminated,458154,458220,30,0.05,
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_32215,6,Terminated,458154,458226,5,0.03,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_32215,6,Terminated,458155,458160,10,0.05,
R5_4,1,j_33640,1,Terminated,458158,458160,50,0.2,
M3,1,j_33640,1,Terminated,458158,458160,50,0.2,
R1_3,1,j_33640,1,Terminated,458158,458160,50,0.2,
R2_1,1,j_33640,1,Terminated,458158,458160,50,0.2,
R4_3,1,j_33640,1,Terminated,458158,458160,50,0.2,
J6_2_3_5,1,j_33640,1,Terminated,458158,458161,50,0.2,
M1,1,j_1681,1,Terminated,458197,458215,100,0.25,
M1,6,j_34795,1,Terminated,458234,458239,50,0.2,
R2_1,1,j_34795,1,Terminated,458234,458244,50,0.2,
M1,1,j_9642,1,Terminated,458242,458247,50,0.3,
M1,1,j_12291,1,Terminated,458284,458284,100,0.3,
R2_1,1,j_12291,1,Terminated,458284,458285,100,0.39,
M3_2,3,j_12291,1,Terminated,458284,458294,100,0.25,
M1,1,j_20510,1,Terminated,458293,458294,100,0.3,
